"start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification"
"2023-03-01","bike","335",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-04-01","bike","553",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-05-01","bike","586",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-05-01","ped","2613",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-06-01","ped","2210",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-07-01","ped","2022",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-08-01","ped","2235",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-09-01","bike","530",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-09-01","ped","1753",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-10-01","bike","544",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-10-01","ped","1644",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-11-01","bike","356",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-11-01","ped","1360",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-12-01","ped","1050",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2023-12-01","bike","216",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-01-01","ped","984",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-01-01","bike","166",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-02-01","bike","271",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-02-01","ped","1331",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-03-01","bike","396",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-03-01","ped","1511",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-04-01","ped","1585",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-04-01","bike","512",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-05-01","bike","523",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2024-05-01","ped","1639",1753,"Capital Crescent Trail #1@ Bethesda Ave","MD","Bethesda","Trail or Shared Use Path"
"2022-03-01","bike","52",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-03-01","ped","155",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-04-01","bike","63",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-04-01","ped","169",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-05-01","bike","80",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-05-01","ped","186",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-06-01","bike","107",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-06-01","ped","210",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-07-01","ped","198",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-07-01","bike","98",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-08-01","bike","92",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-08-01","ped","191",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-09-01","bike","76",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-09-01","ped","195",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-10-01","bike","48",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-10-01","ped","142",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-11-01","ped","117",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-11-01","bike","37",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-12-01","ped","75",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2022-12-01","bike","17",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-01-01","bike","24",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-01-01","ped","109",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-02-01","bike","27",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-02-01","ped","127",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-03-01","bike","34",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-03-01","ped","145",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-04-01","ped","184",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-04-01","bike","69",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-05-01","ped","201",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-05-01","bike","88",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-06-01","ped","220",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-06-01","bike","96",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-07-01","bike","96",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-07-01","ped","222",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-08-01","ped","216",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-08-01","bike","97",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-09-01","bike","70",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-09-01","ped","195",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-10-01","bike","60",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-10-01","ped","176",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-11-01","ped","114",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-11-01","bike","31",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-12-01","ped","86",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2023-12-01","bike","17",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-01-01","bike","17",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-01-01","ped","71",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-02-01","bike","24",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-02-01","ped","118",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-03-01","ped","163",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-03-01","bike","42",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-04-01","bike","68",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2024-04-01","ped","181",1754,"Matthew Henson Trail Winding Creek","MD","Silver Spring","Trail or Shared Use Path"
"2021-04-01","ped","366",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-05-01","ped","280",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-06-01","ped","219",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-06-01","bike","82",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-07-01","ped","314",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-07-01","bike","82",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-08-01","ped","416",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-08-01","bike","71",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-09-01","bike","84",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-09-01","ped","390",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-10-01","ped","353",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-10-01","bike","64",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-11-01","bike","31",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-11-01","ped","2904",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-12-01","ped","200",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2021-12-01","bike","27",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-01-01","ped","86",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-01-01","bike","6",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-02-01","bike","27",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-02-01","ped","181",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-03-01","bike","40",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-03-01","ped","233",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-04-01","ped","238",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-04-01","bike","44",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-05-01","bike","56",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-05-01","ped","276",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-06-01","ped","323",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-06-01","bike","79",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-07-01","ped","327",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-07-01","bike","80",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-08-01","ped","332",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-08-01","bike","72",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-09-01","bike","62",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-09-01","ped","313",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-10-01","bike","38",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-10-01","ped","226",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-11-01","bike","33",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2022-11-01","ped","207",1755,"Matthew Henson Trail Layhill","MD","Aspen Hill","Trail or Shared Use Path"
"2019-01-01","bike","92",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-04-01","ped","476",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-04-01","bike","229",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-05-01","bike","233",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-05-01","ped","450",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-06-01","bike","285",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-06-01","ped","487",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-07-01","bike","240",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-07-01","ped","383",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-08-01","ped","448",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-08-01","bike","252",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-09-01","bike","276",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-09-01","ped","459",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-11-01","ped","388",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-11-01","bike","134",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-12-01","bike","86",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2019-12-01","ped","283",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-01-01","bike","123",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-01-01","ped","370",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-02-01","ped","377",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-02-01","bike","123",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-03-01","bike","250",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-03-01","ped","617",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-04-01","ped","694",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-04-01","bike","283",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-05-01","bike","345",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-05-01","ped","619",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-06-01","bike","396",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-06-01","ped","624",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-07-01","bike","281",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-07-01","ped","497",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-08-01","bike","188",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-08-01","ped","509",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-09-01","bike","221",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-09-01","ped","541",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-10-01","bike","252",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-10-01","ped","514",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-11-01","bike","88",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-11-01","ped","491",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-12-01","bike","43",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2020-12-01","ped","338",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-01-01","bike","44",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-01-01","ped","396",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-02-01","ped","430",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-02-01","bike","8",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-04-01","ped","474",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-04-01","bike","152",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-06-01","bike","178",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
"2021-06-01","ped","424",1756,"Rock Creek Trail 1 @ Wildwood","MD","Bethesda","Trail or Shared Use Path"
